 Order ID , Order Item ID , Order YearMonth , Order Year , Order Month , Order Day ,Order Time,Order Quantity,Product Department,Product Category,Product Name, Customer ID ,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Year,Shipment Month,Shipment Day,Shipment Mode, Shipment Days - Scheduled , Gross Sales , Discount % , Profit 
67926,169813,201709,2017,9,11,16:50,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9548,Europe,Western Europe,Germany,USA,2017,9,14,Standard Class,4,200,0.15,100
1128,2798,201701,2017,1,23,06:07,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1498,LATAM,South America,Colombia,USA,2017,1,26,Standard Class,4,200,0.2,100
2356,5903,201702,2017,2,3,07:20,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,349,LATAM,South America,Bolivia,USA,2017,2,8,Standard Class,4,200,0.13,100
5785,14403,201702,2017,2,10,07:09,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1672,LATAM,South America,Argentina,USA,2017,2,14,Standard Class,4,200,0.09,100
7366,18444,201703,2017,3,3,07:18,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10012,LATAM,South America,Argentina,USA,2017,3,6,Standard Class,4,200,0.18,100
7366,18445,201703,2017,3,3,08:00,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10012,LATAM,South America,Argentina,USA,2017,3,8,Standard Class,4,200,0.17,100
53871,134705,201703,2017,3,29,17:25,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8618,LATAM,South America,Brazil,USA,2017,4,1,Standard Class,4,200,0.1,100
57303,143344,201704,2017,4,7,15:29,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11808,LATAM,South America,Colombia,USA,2017,4,11,Standard Class,4,200,0.15,100
57893,144854,201704,2017,4,12,05:08,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11184,LATAM,South America,Colombia,USA,2017,4,14,Standard Class,4,200,0.05,100
61391,153567,201704,2017,4,21,10:33,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9324,LATAM,South America,Brazil,USA,2017,4,25,Standard Class,4,200,0.25,100
8725,21763,201705,2017,5,19,11:34,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2056,LATAM,Caribbean,Dominican Republic,USA,2017,5,24,Standard Class,4,200,0.2,100
61051,152724,201706,2017,6,10,04:32,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7820,LATAM,Caribbean,Cuba,USA,2017,6,12,Standard Class,4,200,0.07,100
83,198,201706,2017,6,11,23:37,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1265,LATAM,Central America,Panama,USA,2017,6,16,Standard Class,4,200,0.01,100
1733,4324,201501,2015,1,3,11:54,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8069,LATAM,Central America,Nicaragua,USA,2015,1,6,Standard Class,4,200,0.13,100
1935,4844,201501,2015,1,6,20:50,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,12189,LATAM,Central America,Mexico,USA,2015,1,10,Standard Class,4,200,0.12,100
2736,6852,201501,2015,1,13,12:56,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1261,LATAM,Central America,Mexico,USA,2015,1,19,Standard Class,4,200,0.09,100
5368,13403,201501,2015,1,20,05:24,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2159,LATAM,Central America,Mexico,USA,2015,1,24,Standard Class,4,200,0.25,100
6726,16803,201501,2015,1,29,18:10,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10154,LATAM,Central America,Mexico,USA,2015,1,31,Standard Class,4,200,0.13,100
6903,17290,201501,2015,1,29,18:10,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8118,LATAM,Central America,Mexico,USA,2015,1,31,Standard Class,4,200,  -  ,100
6933,17369,201501,2015,1,31,08:43,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11103,LATAM,Central America,El Salvador,USA,2015,2,2,Standard Class,4,200,0.2,100
7128,17848,201502,2015,2,1,15:32,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,308,LATAM,Central America,El Salvador,USA,2015,2,6,Standard Class,4,200,0.02,100
7955,19878,201502,2015,2,4,09:03,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1524,LATAM,Central America,El Salvador,USA,2015,2,6,Standard Class,4,200,0.01,100
8183,20443,201502,2015,2,6,07:18,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11141,LATAM,Central America,Panama,USA,2015,2,10,Standard Class,4,200,0.15,100
9333,23289,201502,2015,2,17,10:58,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10472,LATAM,Central America,Nicaragua,USA,2015,2,20,Standard Class,4,200,0.18,100
51585,128912,201502,2015,2,25,00:26,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3319,LATAM,Central America,Mexico,USA,2015,3,3,Standard Class,4,200,0.2,100
51658,129073,201503,2015,3,2,22:20,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2519,LATAM,Central America,Honduras,USA,2015,3,8,Standard Class,4,200,0.18,100
53281,133131,201503,2015,3,28,16:20,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3333,LATAM,Central America,Honduras,USA,2015,4,2,Standard Class,4,200,0.16,100
55233,138138,201504,2015,4,4,01:05,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6186,LATAM,Central America,Mexico,USA,2015,4,10,Standard Class,4,200,0.07,100
55256,138191,201504,2015,4,4,01:05,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3706,LATAM,Central America,El Salvador,USA,2015,4,10,Standard Class,4,200,  -  ,100
57011,142597,201504,2015,4,18,09:08,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3695,LATAM,Central America,Guatemala,USA,2015,4,21,Standard Class,4,200,0.17,100
57345,143435,201504,2015,4,26,11:13,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1418,LATAM,Central America,Panama,USA,2015,4,28,Standard Class,4,200,0.12,100
57591,144061,201504,2015,4,26,20:20,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11141,LATAM,Central America,Panama,USA,2015,4,29,Standard Class,4,200,0.18,100
57643,144193,201504,2015,4,27,02:38,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10518,LATAM,Central America,Honduras,USA,2015,5,3,Standard Class,4,200,  -  ,100
59675,149338,201505,2015,5,9,15:35,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11501,LATAM,Central America,Mexico,USA,2015,5,14,Standard Class,4,200,0.03,100
31521,78761,201606,2016,6,29,12:43,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10112,North America,East of USA,USA,USA,2016,6,30,Standard Class,4,200,  -  ,100
31988,79961,201608,2016,8,14,16:09,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10359,North America,South of  USA,USA,USA,2016,8,16,Standard Class,4,200,0.13,100
31988,79963,201604,2016,4,2,03:02,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10359,North America,South of  USA,USA,USA,2016,4,4,Standard Class,4,200,0.12,100
33221,83026,201604,2016,4,14,06:10,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1443,North America,West of USA,USA,USA,2016,4,17,Standard Class,4,200,0.2,100
33366,83337,201604,2016,4,14,21:14,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9279,North America,West of USA,USA,USA,2016,4,20,Standard Class,4,200,0.09,100
33375,83358,201604,2016,4,14,21:14,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10796,North America,East of USA,USA,USA,2016,4,20,Standard Class,4,200,0.05,100
33896,84612,201604,2016,4,21,21:45,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1012,North America,East of USA,USA,USA,2016,4,23,Standard Class,4,200,0.01,100
35051,87542,201605,2016,5,5,22:05,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7248,North America,West of USA,USA,USA,2016,5,7,Standard Class,4,200,0.09,100
35285,88118,201605,2016,5,10,10:41,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4088,North America,South of  USA,USA,USA,2016,5,12,Standard Class,4,200,0.05,100
35346,88289,201605,2016,5,10,13:29,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,728,North America,East of USA,USA,USA,2016,5,11,Standard Class,4,200,0.07,100
35606,88912,201605,2016,5,13,08:24,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9069,North America,West of USA,USA,USA,2016,5,19,Standard Class,4,200,0.13,100
35993,89875,201605,2016,5,17,01:45,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8701,North America,US Center,USA,USA,2016,5,23,Standard Class,4,200,  -  ,100
35993,89878,201605,2016,5,18,00:10,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8701,North America,US Center,USA,USA,2016,5,23,Standard Class,4,200,0.25,100
37523,93653,201605,2016,5,25,03:29,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2912,North America,West of USA,USA,USA,2016,5,29,Standard Class,4,200,0.02,100
37535,93683,201605,2016,5,25,16:27,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2386,North America,West of USA,USA,USA,2016,5,31,Standard Class,4,200,0.25,100
39308,98135,201606,2016,6,11,07:50,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1773,North America,West of USA,USA,USA,2016,6,17,Standard Class,4,200,  -  ,100
39356,98256,201606,2016,6,12,17:07,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8754,North America,West of USA,USA,USA,2016,6,18,Standard Class,4,200,0.15,100
39378,98315,201606,2016,6,12,18:31,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6449,North America,West of USA,USA,USA,2016,6,17,Standard Class,4,200,0.05,100
31316,78281,201606,2016,6,28,02:23,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7359,North America,West of USA,USA,USA,2016,7,3,First Class,1,200,0.07,100
31823,79511,201606,2016,6,30,23:03,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11419,North America,South of  USA,USA,USA,2016,7,6,First Class,1,200,0.16,100
31825,79518,201607,2016,7,1,05:00,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11311,North America,East of USA,USA,USA,2016,7,4,First Class,1,200,0.15,100
33275,83131,201607,2016,7,5,16:34,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8688,North America,West of USA,USA,USA,2016,7,10,Second Class,2,200,0.06,100
33368,83345,201607,2016,7,6,11:08,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11646,North America,West of USA,USA,USA,2016,7,9,Second Class,2,200,0.06,100
33513,83666,201607,2016,7,7,02:12,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3228,North America,West of USA,USA,USA,2016,7,13,Second Class,2,200,0.17,100
33513,83667,201607,2016,7,7,13:24,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3228,North America,West of USA,USA,USA,2016,7,10,Second Class,2,200,0.16,100
33631,83946,201607,2016,7,7,21:07,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1204,North America,South of  USA,USA,USA,2016,7,12,Second Class,2,200,0.03,100
33836,84462,201607,2016,7,8,23:23,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5381,North America,West of USA,USA,USA,2016,7,13,First Class,1,200,0.01,100
33941,84701,201607,2016,7,9,18:19,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8626,North America,South of  USA,USA,USA,2016,7,11,First Class,1,200,0.12,100
35551,88782,201607,2016,7,19,01:08,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4057,North America,US Center,USA,USA,2016,7,24,Same Day,3,200,0.05,100
37571,93776,201607,2016,7,27,03:34,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8880,North America,West of USA,USA,USA,2016,8,1,First Class,1,200,0.04,100
39685,99020,201608,2016,8,14,02:30,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5906,North America,East of USA,USA,Puerto Rico,2016,8,19,First Class,1,200,0.07,100
39885,99507,201608,2016,8,18,05:38,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6868,North America,East of USA,USA,USA,2016,8,21,Second Class,2,200,0.02,100
39933,99624,201608,2016,8,18,05:59,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10601,North America,South of  USA,USA,USA,2016,8,22,First Class,1,200,0.16,100
5336,13339,201502,2015,2,10,15:21,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,10607,LATAM,Central America,Honduras,Puerto Rico,2015,2,11,Same Day,3,300,0.18,150
2785,6991,201506,2015,6,11,01:21,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1775,LATAM,Central America,Honduras,USA,2015,5,13,Same Day,3,300,0.07,150
11058,27681,201507,2015,7,7,20:56,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4529,Europe,Southern Europe,Italy,USA,2015,6,22,Same Day,3,300,0.09,150
11058,27682,201507,2015,7,7,20:56,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4529,Europe,Southern Europe,Italy,USA,2015,7,8,Same Day,3,300,0.07,150
11815,29551,201507,2015,7,23,18:48,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3635,Europe,Western Europe,France,USA,2015,7,8,Same Day,3,300,0.07,150
13961,34933,201508,2015,8,12,23:41,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5062,Europe,Western Europe,Germany,USA,2015,7,24,Same Day,3,300,0.03,150
15345,38372,201509,2015,9,6,00:21,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1569,Europe,Southern Europe,Italy,USA,2015,8,13,Same Day,3,300,0.13,150
15345,38375,201509,2015,9,15,11:43,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1569,Europe,Southern Europe,Italy,USA,2015,8,13,Same Day,3,300,0.12,150
25575,64066,201601,2016,1,23,19:57,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,381,Pacific Asia,Eastern Asia,China,USA,2016,1,9,Same Day,3,300,0.18,150
25993,65060,201603,2016,3,8,20:03,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2228,Pacific Asia,South Asia,Bangladesh,USA,2016,1,15,Same Day,3,300,0.01,150
31036,77566,201605,2016,5,11,07:42,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,11521,Pacific Asia,Oceania,New zealand,USA,2016,3,29,Same Day,3,300,0.18,150
35551,88784,201606,2016,6,29,10:16,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4057,North America,US Center,USA,USA,2016,6,3,Same Day,3,300,0.16,150
37365,93270,201607,2016,7,24,01:18,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1041,North America,West of USA,USA,USA,2016,6,29,Same Day,3,300,0.12,150
37365,93271,201607,2016,7,24,07:36,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1041,North America,West of USA,USA,USA,2016,6,29,Same Day,3,300,0.1,150
41031,102421,201611,2016,11,1,06:25,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1849,North America,South of  USA,USA,USA,2016,8,22,Same Day,3,300,0.09,150
41528,103658,201611,2016,11,9,09:54,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1932,Africa,East Africa,Tanzania,USA,2016,8,29,Same Day,3,300,0.18,150
47621,119065,201612,2016,12,16,05:49,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,7546,Africa,West Africa,Nigeria,USA,2016,11,26,Same Day,3,300,0.16,150
53323,133234,201703,2017,3,6,03:16,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,12171,LATAM,Central America,El Salvador,USA,2017,2,17,Same Day,3,300,0.06,150
1135,2819,201501,2015,1,17,13:17,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5359,LATAM,Central America,El Salvador,USA,2015,1,23,Second Class,2,300,0.25,150
6388,15992,201504,2015,4,4,05:39,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2364,LATAM,Caribbean,Haiti,USA,2015,4,8,Second Class,2,300,0.25,150
7198,18021,201504,2015,4,16,01:25,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2267,LATAM,Central America,El Salvador,USA,2015,4,20,Second Class,2,300,0.07,150
15683,39220,201508,2015,8,17,22:06,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5095,Europe,Northern Europe,Denmark,USA,2015,8,21,Second Class,2,300,0.07,150
19635,49088,201510,2015,10,14,14:39,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4025,Europe,Western Europe,Germany,USA,2015,10,20,Second Class,2,300,0.05,150
19635,49090,201510,2015,10,14,14:39,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4025,Europe,Western Europe,Germany,USA,2015,10,20,Second Class,2,300,0.04,150
21205,53040,201511,2015,11,6,12:42,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2880,Pacific Asia,Oceania,Australia,USA,2015,11,12,Second Class,2,300,0.25,150
21205,53039,201511,2015,11,6,12:42,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2880,Pacific Asia,Oceania,Australia,USA,2015,11,12,Second Class,2,300,  -  ,150
23638,59141,201512,2015,12,12,01:05,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,9875,Pacific Asia,South Asia,India,USA,2015,12,16,Second Class,2,300,0.2,150
27208,68163,201602,2016,2,2,03:49,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1593,Pacific Asia,Oceania,Australia,USA,2016,2,6,Second Class,2,300,0.17,150
39623,98897,201608,2016,8,1,09:21,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,82,North America,US Center,USA,USA,2016,8,5,Second Class,2,300,0.09,150
39623,98898,201608,2016,8,1,09:21,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,82,North America,US Center,USA,USA,2016,8,5,Second Class,2,300,0.07,150
41663,104003,201608,2016,8,31,04:03,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1313,Africa,West Africa,Gambia,USA,2016,9,4,Second Class,2,300,0.02,150
47033,117551,201611,2016,11,17,13:24,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,8505,Africa,West Africa,Nigeria,USA,2016,11,21,Second Class,2,300,0.02,150
55928,139840,201703,2017,3,27,09:43,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3331,LATAM,South America,Perú,USA,2017,3,31,Second Class,2,300,0.02,150
59613,149202,201705,2017,5,20,04:44,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,7634,LATAM,South America,Brazil,USA,2017,5,24,Second Class,2,300,0.15,150
61548,153905,201706,2017,6,17,10:39,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,11960,LATAM,South America,Brazil,USA,2017,6,21,Second Class,2,300,0.13,150
67938,169833,201709,2017,9,18,17:21,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4381,Europe,Western Europe,Germany,USA,2017,9,22,Second Class,2,300,0.06,150
175,425,201501,2015,1,3,12:57,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,384,LATAM,Central America,Mexico,USA,2015,1,5,First Class,1,300,0.09,150
755,1858,201501,2015,1,12,00:09,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1478,LATAM,Central America,Mexico,USA,2015,1,14,First Class,1,300,0.01,150
2986,7442,201502,2015,2,13,13:46,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,11306,LATAM,Central America,Mexico,USA,2015,2,15,First Class,1,300,0.18,150
6938,17375,201504,2015,4,12,06:20,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,11892,LATAM,Central America,Mexico,USA,2015,4,14,First Class,1,300,0.05,150
7906,19757,201504,2015,4,26,09:28,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,10501,LATAM,Caribbean,Dominican Republic,USA,2015,4,28,First Class,1,300,0.12,150
13665,34251,201507,2015,7,19,11:06,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,8078,Europe,Western Europe,France,USA,2015,7,21,First Class,1,300,  -  ,150
13848,34701,201507,2015,7,22,03:13,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,11384,Europe,Southern Europe,Spain,USA,2015,7,24,First Class,1,300,0.15,150
13848,34703,201507,2015,7,22,03:13,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,11384,Europe,Southern Europe,Spain,USA,2015,7,24,First Class,1,300,0.13,150
15373,38439,201508,2015,8,13,09:29,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,11691,Europe,Western Europe,Germany,USA,2015,8,15,First Class,1,300,0.04,150
17513,43782,201509,2015,9,13,15:14,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5239,Europe,Northern Europe,Finland,USA,2015,9,15,First Class,1,300,0.04,150
21005,52491,201511,2015,11,3,14:38,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,203,Pacific Asia,South Asia,Pakistan,USA,2015,11,5,First Class,1,300,0.18,150
21663,54167,201511,2015,11,13,05:09,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,8286,Pacific Asia,Eastern Asia,China,USA,2015,11,15,First Class,1,300,0.17,150
25268,63318,201601,2016,1,4,20:09,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,8410,Pacific Asia,Oceania,Australia,USA,2016,1,6,First Class,1,300,0.15,150
25286,63362,201601,2016,1,5,02:27,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,8652,Pacific Asia,Southeast Asia,Philippines,USA,2016,1,7,First Class,1,300,0.09,150
31695,79202,201604,2016,4,7,15:49,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,9312,North America,US Center,USA,USA,2016,4,9,First Class,1,300,0.18,150
33268,83114,201604,2016,4,30,14:54,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,9701,North America,US Center,USA,USA,2016,5,2,First Class,1,300,0.06,150
33941,84703,201605,2016,5,10,10:41,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,8626,North America,South of  USA,USA,USA,2016,5,12,First Class,1,300,0.07,150
35598,88891,201606,2016,6,3,15:12,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2174,North America,South of  USA,USA,USA,2016,6,5,First Class,1,300,0.02,150
37248,92982,201606,2016,6,27,17:16,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4228,North America,South of  USA,USA,USA,2016,6,29,First Class,1,300,0.17,150
37321,93178,201606,2016,6,28,18:51,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4362,North America,East of USA,USA,USA,2016,6,30,First Class,1,300,0.2,150
37321,93176,201606,2016,6,28,18:51,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4362,North America,East of USA,USA,USA,2016,6,30,First Class,1,300,0.25,150
39681,99014,201608,2016,8,2,05:40,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,8207,North America,East of USA,USA,USA,2016,8,4,First Class,1,300,0.25,150
43308,108190,201609,2016,9,24,04:22,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2257,Africa,West Africa,Senegal,USA,2016,9,26,First Class,1,300,0.17,150
47006,117467,201611,2016,11,17,03:56,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,11816,Europe,Eastern Europe,Poland,USA,2016,11,19,First Class,1,300,0.06,150
47006,117465,201611,2016,11,17,03:56,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,11816,Europe,Eastern Europe,Poland,USA,2016,11,19,First Class,1,300,0.07,150
53255,133075,201702,2017,2,16,09:14,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5186,LATAM,Central America,Nicaragua,USA,2017,2,18,First Class,1,300,0.06,150
55395,138554,201703,2017,3,19,14:59,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4187,LATAM,Central America,Mexico,USA,2017,3,21,First Class,1,300,0.13,150
55395,138551,201703,2017,3,19,14:59,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4187,LATAM,Central America,Mexico,USA,2017,3,21,First Class,1,300,0.15,150
55823,139591,201703,2017,3,25,20:55,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1750,LATAM,Central America,Guatemala,USA,2017,3,27,First Class,1,300,0.03,150
57533,143937,201704,2017,4,19,20:01,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,12017,LATAM,Central America,Nicaragua,USA,2017,4,21,First Class,1,300,0.09,150
57691,144324,201704,2017,4,22,03:22,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,10872,LATAM,Central America,Guatemala,USA,2017,4,24,First Class,1,300,0.2,150
59628,149234,201705,2017,5,20,09:59,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,10591,LATAM,Central America,Panama,USA,2017,5,22,First Class,1,300,0.12,150
63086,157728,201707,2017,7,9,21:29,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,10687,Europe,Northern Europe,Denmark,USA,2017,7,11,First Class,1,300,0.02,150
63635,159055,201707,2017,7,17,21:49,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,9205,Europe,Western Europe,France,USA,2017,7,19,First Class,1,300,0.04,150
63881,159684,201707,2017,7,21,12:00,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3054,Europe,Western Europe,Germany,USA,2017,7,23,First Class,1,300,0.17,150
65308,163215,201708,2017,8,11,07:57,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,6650,Europe,Southern Europe,Italy,USA,2017,8,13,First Class,1,300,0.2,150
67303,168212,201709,2017,9,9,10:53,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2829,Europe,Northern Europe,United Kingdom,USA,2017,9,11,First Class,1,300,0.17,150
67303,168209,201709,2017,9,9,10:53,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2829,Europe,Northern Europe,United Kingdom,USA,2017,9,11,First Class,1,300,0.18,150
